Location,latitude,longitude
"Milford, CT",41.2222218,-73.0570603
"Branchburg, NJ",40.5688245,-74.70027388974506
"Quincy, MA",42.2509914,-71.0037374
"Washington, DC",38.8950368,-77.0365427
"Bethesda, MD",38.9846816,-77.0942447
"Annapolis Junction, MD",39.11899645,-76.79634174556091
"Springfield, MA",42.1018764,-72.5886727
"Philadelphia, PA",39.9527237,-75.1635262
"Princeton, NJ",40.3496953,-74.6597376
"Springfield, VA",38.7767435,-77.1807019310668
"Bethesda, MD",38.9846816,-77.0942447
United States,39.7837304,-100.445882
"Louisville, CO",39.977763,-105.1319296
"Santa Fe, NM",35.6876096,-105.938456
"Centennial, CO",39.579155,-104.8769227
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
"Boulder, CO",40.0149856,-105.270545
Anywhere,-14.1601396,33.8624178
"Denver, CO",39.7392364,-104.984862
"Littleton, CO",39.613321,-105.016649
"Danvers, MA",42.566751,-70.9368313
"East Hartford, CT",41.767914,-72.644512
"Grand View-On-Hudson, NY",41.0638712,-73.921107
"Atlantic City, NJ",39.3642852,-74.4229351
"Ewing Township, NJ",40.259987,-74.7909216
"Boston, MA",42.3554334,-71.060511
"Chesterbrook, PA",40.07264485,-75.4562500013372
New Jersey,40.0757384,-74.4041622
"New York, NY",40.7127281,-74.0060152
"North Springfield, VA",38.80225849999999,-77.20869110987762
"Leesburg, VA",39.1154506,-77.5645607
"Washington, DC",38.8950368,-77.0365427
Anywhere,-14.1601396,33.8624178
"Annapolis, MD",38.9786401,-76.492786
"Worcester, MA",42.2625621,-71.8018877
"Boston, MA",42.3554334,-71.060511
"McLean, VA (+2 others)",,
"New York, NY",40.7127281,-74.0060152
"Providence, RI",41.8239891,-71.4128343
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
"New York, NY",40.7127281,-74.0060152
"Media, PA",39.9167783,-75.387693
"Nashua, NH",42.7656251,-71.4677032
Anywhere,-14.1601396,33.8624178
"Ashland, KY",38.4784144,-82.6379387
"Enon, OH",39.8781151,-83.9368765
"Nashville, TN",36.1622767,-86.7742984
"Delaware, OH",40.2317686,-82.9651045
"Franklin, TN",35.925206,-86.8689419
"Erlanger, KY",39.0167275,-84.6007773
"Dublin, OH",40.0996009,-83.1135563
"Grandview Heights, OH",39.9797863,-83.0407403
"Delaware, OH",40.2317686,-82.9651045
"Miami, FL",25.7741728,-80.19362
"Miami, FL",25.7741728,-80.19362
"Tampa, FL",27.9477595,-82.458444
"Tampa, FL",27.9477595,-82.458444
"Palm Harbor, FL",28.0856815,-82.75690699742961
"Melbourne, FL",28.0785034,-80.6077908
"St. Petersburg, FL",27.7700475,-82.6359078
Florida,27.7567667,-81.4639835
"Tampa, FL",27.9477595,-82.458444
"Rockville, MD",39.0817985,-77.1516844
"Baltimore, MD",39.2908816,-76.610759
"Wayne, PA",41.6264414,-75.3045103
"Springfield, VA",38.7767435,-77.1807019310668
"Swedesboro, NJ",39.7476136,-75.3104654
"Quincy, MA",42.2509914,-71.0037374
New Jersey,40.0757384,-74.4041622
"Washington, DC",38.8950368,-77.0365427
"Arlington, VA",38.8769326,-77.0893094
"Somerville, MA",42.3875968,-71.0994968
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
Anywhere,-14.1601396,33.8624178
United States,39.7837304,-100.445882
United States,39.7837304,-100.445882
"Stafford, VA",38.4167265,-77.4579783
Pennsylvania,40.9699889,-77.7278831
"State Line, PA",39.725086,-78.7675187
"Manassas, VA",38.7509488,-77.4752667
"Seattle, WA",47.6038321,-122.330062
"Irving, TX (+3 others)",,
Anywhere,-14.1601396,33.8624178
"Austin, TX",30.2711286,-97.7436995
"Seattle, WA",47.6038321,-122.330062
"Cupertino, CA",37.3228934,-122.0322895
"Bellevue, WA (+1 other)",,
"Austin, TX",30.2711286,-97.7436995
"Cambridge, MA",42.3656347,-71.1040018
"McLean, VA",38.93668525,-77.1858430261388
"New York, NY",40.7127281,-74.0060152
"Jersey City, NJ",40.7215682,-74.047455
"Downers Grove, IL",41.7936822,-88.0102281
United States,39.7837304,-100.445882
"New York, NY",40.7127281,-74.0060152
"New York, NY",40.7127281,-74.0060152
"San Francisco, CA",37.7792588,-122.4193286
"Santa Clara, CA",37.3541132,-121.955174
"San Mateo, CA",37.496904,-122.3330573
"San Francisco, CA",37.7792588,-122.4193286
"San Francisco, CA",37.7792588,-122.4193286
"Cypress, CA",33.8248235,-118.0399368
"San Francisco, CA",37.7792588,-122.4193286
"Cupertino, CA",37.3228934,-122.0322895
"Gravette, AR",36.4208054,-94.4526535
Anywhere,-14.1601396,33.8624178
"Cary, NC",35.7882893,-78.7812081
"Seattle, WA",47.6038321,-122.330062
United States,39.7837304,-100.445882
"New York, NY",40.7127281,-74.0060152
"Bellevue, WA",47.6144219,-122.192337
"Mountain View, CA",37.3893889,-122.0832101
"Atlanta, GA (+3 others)",,
"Seattle, WA",47.6038321,-122.330062
"Westerville, OH",40.126139,-82.9295287
"Atlanta, GA",33.7489924,-84.3902644
"Los Angeles, CA (+3 others)",,
"Wenatchee, WA",47.4234599,-120.310349
Anywhere,-14.1601396,33.8624178
"San Francisco, CA",37.7792588,-122.4193286
"Vienna, VA",38.9013729,-77.2651762
"Annapolis Junction, MD",39.11899645,-76.79634174556091
"Washington, DC",38.8950368,-77.0365427
Illinois,40.0796606,-89.4337288
"San Francisco, CA",37.7792588,-122.4193286
"Norfolk, VA",36.8493695,-76.2899539
"Pickerington, OH",39.8842304,-82.7535049
Anywhere,-14.1601396,33.8624178
"Dallas, TX",32.7762719,-96.7968559
"Lamar, MO",37.4950527,-94.2768736
"Overland Park, KS",38.9742502,-94.6851702
"Sunnyvale, CA",37.3688301,-122.036349
"San Jose, CA",37.3361663,-121.890591
"San Francisco, CA (+2 others)",,
"Lexington Park, MD",38.281115099999994,-76.48411991370034
"Cedar Rapids, IA",41.9758872,-91.6704053
"Cupertino, CA",37.3228934,-122.0322895
"Raleigh, NC",35.7803977,-78.6390989
"Boston, MA",42.3554334,-71.060511
"Mountain View, CA",37.3893889,-122.0832101
"Des Moines, IA",41.5868654,-93.6249494
"Calabasas, CA (+1 other)",,
"Hanover, NH",43.7023545,-72.2892164
United States,39.7837304,-100.445882
"Mountain View, CA",37.3893889,-122.0832101
"Durham, NC",35.996653,-78.9018053
"Ramsey, MN",45.0165728,-93.0949501
"Santa Monica, CA",34.0194704,-118.491227
"Redwood City, CA",37.4863239,-122.232523
"Jefferson City, MO",38.577359,-92.1724265
"Gaithersburg, MD",39.1399187,-77.1929215
"San Jose, CA",37.3361663,-121.890591
"New York, NY",40.7127281,-74.0060152
Anywhere,-14.1601396,33.8624178
"Lake Forest, IL",42.2586461,-87.8407055
"Austin, TX",30.2711286,-97.7436995
"Stratford, CT",41.1845415,-73.1331651
"Houston, TX",29.7589382,-95.3676974
"Westlake Village, CA",34.1460234,-118.8061794
"Los Gatos, California",37.226611,-121.9746797
"Salt Lake City, UT",40.7596198,-111.886797
"Egg Harbor Township, NJ",39.3820672,-74.6171489
"Nashville, TN",36.1622767,-86.7742984
"Los Angeles, CA",34.0536909,-118.242766
United States,39.7837304,-100.445882
"Four States, WV",39.4798067,-80.3098077
"Riverdale Park, MD",38.9615103,-76.9296515
"Austin, TX",30.2711286,-97.7436995
"San Jose, CA",37.3361663,-121.890591
"San Francisco, CA",37.7792588,-122.4193286
"Southfield, MI",42.4733689,-83.2218731
"Denver, CO",39.7392364,-104.984862
"Columbus, OH",39.9622601,-83.0007065
"San Francisco, CA",37.7792588,-122.4193286
"Herndon, VA",38.9695316,-77.3859479
"Los Angeles, CA",34.0536909,-118.242766
"Toronto, ON, Canada (+2 others)",,
"Baton Rouge, LA",30.4494155,-91.1869659
"San Bruno, CA",37.6248536,-122.4145986
"Menlo Park, CA",37.4519671,-122.177992
"Fitchburg, WI",43.0020919,-89.423817
"San Francisco, CA",37.7792588,-122.4193286
"Salem, OR",44.9391565,-123.033121
"Derwood, MD",39.11733,-77.1610916
"Addison, TX",32.960477850000004,-96.8300673063398
"Santa Monica, CA",34.0194704,-118.491227
"Cupertino, CA",37.3228934,-122.0322895
"Pittsburgh, PA",40.4416941,-79.9900861
"Coral Hills, MD",38.87332725,-76.92041678225219
"Seattle, WA",47.6038321,-122.330062
"Conestee, SC",34.7681744,-82.3498434
California,36.7014631,-118.755997
"Seattle, WA",47.6038321,-122.330062
"Seattle, WA",47.6038321,-122.330062
"Sacramento, CA",38.5810606,-121.493895
"Los Angeles, CA",34.0536909,-118.242766
"Austin, TX",30.2711286,-97.7436995
"Seattle, WA",47.6038321,-122.330062
"McLean, VA",38.93668525,-77.1858430261388
"Washington, DC",38.8950368,-77.0365427
"Seattle, WA",47.6038321,-122.330062
"Tacoma, WA",47.2455013,-122.438329
